X,Y,Z,TimeStmp,Day,Time,,,,,,,,,,,
-0.12449849,0.061052144,9.939528,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1352724,0.02873042,9.92636,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.17597382,0.02873042,9.879673,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.15083471,0.033518825,9.90601,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.12449849,0.06703765,9.928755,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1436521,0.06943185,9.915586,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.17238252,0.044292733,9.901221,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1592144,0.035913024,9.923966,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.15083471,0.050278235,9.921572,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1604115,0.027533319,9.91798,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.16160862,0.059855044,9.910798,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.15083471,0.044292733,9.919178,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.16639702,0.02873042,9.910798,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.16759412,0.049081136,9.89763,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1352724,0.074220255,9.910798,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.15203181,0.090979666,9.908403,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.16400282,0.06943185,9.880871,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.16879122,0.02633622,9.915586,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.16519992,0.020350715,9.922769,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1436521,0.02873042,9.922769,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.15083471,0.075417355,9.886856,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.14604631,0.11133038,9.916783,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1400608,0.08499416,9.919178,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.15682021,0.050278235,9.894038,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.18195933,0.025139118,9.886856,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.15083471,0.008379706,9.931149,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.15083471,0.053869538,9.90601,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.16160862,0.07182605,9.90601,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.17836803,0.05865794,9.880871,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.12210429,0.108936176,9.940725,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.12210429,0.047884032,9.981427,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.15442601,0.023942016,10.858902,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.09696517,0.001197101,9.68694,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.2645593,-0.142455,9.583989,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.31483752,0.25498247,9.679757,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.055066638,0.09935937,10.0748005,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.050278235,0.05626374,10.02572,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.16879122,0.12090719,9.93474,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.2621651,-0.09935937,9.813833,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.19273324,0.055066638,9.862914,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1340753,0.11492168,9.898827,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.093373865,0.02873042,9.945514,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.14604631,0.09816227,9.919178,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.11731588,0.08020575,9.91798,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.12210429,0.01436521,9.952697,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.14844051,0.062249243,9.900024,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.142455,0.034715924,9.919178,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.16998832,0.015562311,9.931149,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.17597382,0.077811554,9.856929,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.15562311,0.039504327,9.913192,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.16879122,0.06464344,9.89763,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.14604631,0.08259996,9.910798,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.10055647,0.034715924,9.958682,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.107739076,0.08738836,9.933543,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.12689269,0.089782566,9.950302,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1436521,0.035913024,9.920375,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.25977087,0.08259996,9.783905,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.19991584,0.033518825,9.850943,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.14604631,0.037110128,9.939528,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.142455,0.06464344,9.92636,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.12808979,0.044292733,9.920375,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1412579,0.061052144,9.907207,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1448492,0.06823475,9.90601,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1328782,0.074220255,9.902418,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.14844051,0.07182605,9.904813,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.15083471,0.04309563,9.933543,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1448492,0.029927522,9.883265,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1376666,0.04189853,9.923966,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1340753,0.045489833,9.91439,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1376666,0.07062895,9.902418,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1604115,0.051475335,9.911995,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.14844051,0.034715924,9.880871,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.16639702,0.047884032,9.910798,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1388637,0.029927522,9.91439,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.15682021,0.02873042,9.913192,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1604115,0.076614454,9.909601,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.15203181,0.08259996,9.903615,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1328782,0.077811554,9.895236,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1328782,0.035913024,9.916783,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.15442601,0.02873042,9.916783,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1352724,0.038307227,9.92636,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1316811,0.045489833,9.91798,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.15801731,0.049081136,9.916783,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.17717093,0.045489833,9.885659,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.17836803,0.06823475,9.88925,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1400608,0.073023155,9.910798,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1448492,0.05746084,9.928755,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1412579,0.037110128,9.940725,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1328782,0.02873042,9.91439,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1436521,0.04070143,9.91798,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1328782,0.06584055,9.908403,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.16519992,0.05865794,9.894038,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.16759412,0.059855044,9.896433,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.12569559,0.02873042,9.941922,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.16879122,0.051475335,9.90601,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.19393034,0.046686932,9.8437605,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.18435353,0.050278235,9.894038,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.15562311,0.08020575,9.888053,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.130484,0.08020575,9.919178,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.10055647,0.11731588,9.94312,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.016759412,0.14724341,10.00896,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.07062895,0.037110128,10.0748005,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.18674773,-0.04070143,9.888053,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.25378537,-0.027533319,9.842564,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.23104046,0.029927522,9.841366,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.22505496,0.12689269,9.8437605,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.18555063,0.16879122,9.885659,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.11492168,0.045489833,9.9550905,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.05626374,0.02633622,9.964667,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.035913024,0.03232172,10.029311,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.01316811,0.14604631,10.006566,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.077811554,0.16400282,9.962274,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.19273324,0.05267244,9.898827,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.29328972,-0.061052144,9.812635,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.30885202,-0.077811554,9.811439,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.2621651,0.02873042,9.805453,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.14844051,0.12808979,9.90601,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.051475335,0.1448492,9.96347,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.010773907,0.11611878,10.0029745,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.037110128,0.04189853,10.035296,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.10654198,0.04309563,9.945514,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.17956513,0.02873042,9.882068,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.25498247,0.023942016,9.847352,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.2657564,0.10654198,9.817424,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.21308395,0.01316811,9.801862,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.17118542,0.04070143,9.949105,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.11851298,0.095768064,9.910798,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.011971008,0.044292733,10.030508,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.019153614,0.107739076,10.032902,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.10534488,0.079008654,9.921572,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.20470424,-0.039504327,9.883265,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.260968,0.031124622,9.799467,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.25378537,0.07062895,9.758766,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.19991584,0.061052144,9.7719345,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.12330139,0.073023155,9.959879,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.075417355,0.08379706,9.931149,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.04189853,0.039504327,10.005369,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.04070143,0.08499416,10.0029745,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.10654198,0.05865794,9.913192,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.20949265,0.038307227,9.866506,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.2741361,0.005985504,9.821015,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.2669535,0.009576807,9.787497,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.23822308,0.10295067,9.840169,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.130484,0.090979666,9.91439,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.04309563,0.07182605,9.991004,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.04309563,0.090979666,9.992201,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.045489833,0.05746084,10.014946,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.10534488,0.05865794,9.956287,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.16998832,0.07182605,9.879673,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.22625206,0.02873042,9.848549,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.2693477,0.005985504,9.850943,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.2621651,0.027533319,9.82341,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.18914193,0.027533319,9.873688,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.11133038,0.06584055,9.941922,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.04309563,0.12808979,9.982624,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.01436521,0.11372458,9.993398,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.08499416,0.10175357,9.957485,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1376666,0.02873042,9.902418,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.23343466,-0.017956512,9.871294,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.25617957,0.02633622,9.800665,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.24181437,0.03232172,9.81503,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.19393034,0.05865794,9.886856,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.12330139,0.08020575,9.91798,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.06703765,0.044292733,9.985018,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.04070143,0.06703765,9.989806,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.06584055,0.08020575,9.985018,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.12808979,0.05865794,9.927557,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.21428105,0.05865794,9.862914,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.24660277,0.034715924,9.822212,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.24301147,0.023942016,9.828198,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.20949265,0.029927522,9.876082,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1328782,0.049081136,9.91439,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.094570965,0.050278235,9.965864,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.059855044,0.08738836,9.975441,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.055066638,0.107739076,9.967062,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.11611878,0.10295067,9.938332,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.18674773,0.061052144,9.871294,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.24540567,0.002394202,9.838972,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.24301147,0.004788403,9.82341,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.21068975,0.019153614,9.883265,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1412579,0.092176765,9.90601,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.10175357,0.093373865,9.939528,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.08499416,0.053869538,9.961076,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.095768064,0.06703765,9.938332,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.130484,0.094570965,9.920375,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.142455,0.076614454,9.89763,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.19033903,0.059855044,9.855731,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.23104046,0.017956512,9.860519,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.22625206,0.002394202,9.855731,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.18674773,0.02633622,9.90601,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1388637,0.050278235,9.901221,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.10055647,0.11372458,9.944317,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.092176765,0.09935937,9.951499,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.08140286,0.08140286,9.956287,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.12569559,0.08379706,9.929952,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.17238252,0.04070143,9.861717,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.24061728,0.02633622,9.861717,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.24061728,0.023942016,9.813833,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.20231004,0.025139118,9.882068,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1592144,0.06584055,9.89763,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.11492168,0.08499416,9.935937,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.076614454,0.095768064,9.976639,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.073023155,0.08738836,9.951499,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.10055647,0.08619126,9.947908,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.14844051,0.06344634,9.902418,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.22146365,0.04070143,9.859323,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.2669535,0.021547815,9.825804,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.23104046,0.011971008,9.8677025,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.17836803,0.046686932,9.878476,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.12689269,0.059855044,9.904813,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.079008654,0.06464344,9.97185,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.06943185,0.10055647,9.975441,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.07062895,0.10654198,9.958682,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.11252748,0.11252748,9.939528,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.19273324,0.037110128,9.884461,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.24061728,0,9.832987,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.24540567,-0.015562311,9.821015,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.19153613,0.02873042,9.861717,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1400608,0.08140286,9.88925,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.092176765,0.05267244,9.946711,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.075417355,0.06823475,9.96347,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.06703765,0.10295067,9.957485,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.09935937,0.09816227,9.93474,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.15322891,0.077811554,9.89763,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.22505496,0.025139118,9.842564,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.24899697,0.015562311,9.821015,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.22146365,0.022744916,9.871294,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.15682021,0.047884032,9.89763,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.11851298,0.075417355,9.903615,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.09816227,0.04309563,9.9550905,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.08020575,0.076614454,9.967062,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.089782566,0.12808979,9.944317,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.12210429,0.10175357,9.93474,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.19033903,0.037110128,9.870096,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.23942018,0.027533319,9.828198,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.23942018,-0.010773907,9.849746,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.19033903,0.029927522,9.882068,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1364695,0.089782566,9.89763,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.09935937,0.06823475,9.937134,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.08379706,0.061052144,9.956287,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.079008654,0.073023155,9.952697,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.12808979,0.076614454,9.922769,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.20590134,0.055066638,9.872491,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.22026655,0.029927522,9.827001,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.23343466,0.017956512,9.932345,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.18315643,0.038307227,9.895236,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.142455,0.06464344,9.91798,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.09696517,0.076614454,9.957485,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.07182605,0.08020575,9.965864,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.092176765,0.074220255,9.939528,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.12090719,0.06943185,9.900024,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.18435353,0.050278235,9.898827,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.21068975,0.034715924,9.848549,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.22625206,0.007182605,9.868899,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.18914193,0.033518825,9.868899,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.130484,0.07062895,9.896433,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.10295067,0.053869538,9.951499,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.092176765,0.10295067,9.933543,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.10414778,0.08738836,9.935937,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.1604115,0.061052144,9.91798,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.17956513,0.061052144,9.873688,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.19512744,0.017956512,9.888053,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.19512744,0.03232172,9.860519,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.16400282,0.04189853,9.883265,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.12449849,0.04309563,9.929952,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.09816227,0.108936176,9.922769,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.090979666,0.10534488,9.937134,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.11133038,0.06584055,9.927557,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.15083471,0.031124622,9.92636,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.18195933,0.02873042,9.864111,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.19153613,0.029927522,9.872491,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.19752164,0.061052144,9.879673,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
-0.16280572,0.06344634,9.88925,4/6/2016,Wednesday,8.25pm,39,-94,,,,,,,,,
